Month,Day,Year, Annual Change, Inflation Rate (%),Annual Average CPI(-U),Annual Percent Change, price,return
8,12,1997,-0.59,2.3377,160.5,0.023,1.882,-0.051
8,13,1997,-0.59,2.3377,160.5,0.023,1.831,0.0145
8,14,1997,-0.59,2.3377,160.5,0.023,1.8455,-0.066
8,15,1997,-0.59,2.3377,160.5,0.023,1.7795,0.0225
8,18,1997,-0.59,2.3377,160.5,0.023,1.802,0.069
8,19,1997,-0.59,2.3377,160.5,0.023,1.871,-0.164
8,20,1997,-0.59,2.3377,160.5,0.023,1.707,0.0085
8,21,1997,-0.59,2.3377,160.5,0.023,1.7155,-0.0025
8,22,1997,-0.59,2.3377,160.5,0.023,1.713,0.017
8,25,1997,-0.59,2.3377,160.5,0.023,1.73,0.028
8,26,1997,-0.59,2.3377,160.5,0.023,1.758,0.032
8,27,1997,-0.59,2.3377,160.5,0.023,1.79,0.0089
8,28,1997,-0.59,2.3377,160.5,0.023,1.7989,0.0233
8,29,1997,-0.59,2.3377,160.5,0.023,1.8222,0.0273
9,2,1997,-0.59,2.3377,160.5,0.023,1.8495,0.0455
9,3,1997,-0.59,2.3377,160.5,0.023,1.895,0.055
9,4,1997,-0.59,2.3377,160.5,0.023,1.95,-0.0615
9,5,1997,-0.59,2.3377,160.5,0.023,1.8885,-0.0115
9,8,1997,-0.59,2.3377,160.5,0.023,1.877,-0.042
9,9,1997,-0.59,2.3377,160.5,0.023,1.835,-0.0055
9,10,1997,-0.59,2.3377,160.5,0.023,1.8295,0.0525
9,11,1997,-0.59,2.3377,160.5,0.023,1.882,-0.1585
9,12,1997,-0.59,2.3377,160.5,0.023,1.7235,0.0055
9,15,1997,-0.59,2.3377,160.5,0.023,1.729,-0.052
9,16,1997,-0.59,2.3377,160.5,0.023,1.677,0.0575
9,17,1997,-0.59,2.3377,160.5,0.023,1.7345,-0.038
9,18,1997,-0.59,2.3377,160.5,0.023,1.6965,0.045
9,19,1997,-0.59,2.3377,160.5,0.023,1.7415,-0.038
9,22,1997,-0.59,2.3377,160.5,0.023,1.7035,-0.015
9,23,1997,-0.59,2.3377,160.5,0.023,1.6885,-0.002
9,24,1997,-0.59,2.3377,160.5,0.023,1.6865,-0.0265
9,25,1997,-0.59,2.3377,160.5,0.023,1.66,-0.004
9,26,1997,-0.59,2.3377,160.5,0.023,1.656,-0.0485
9,29,1997,-0.59,2.3377,160.5,0.023,1.6075,0.0175
9,30,1997,-0.59,2.3377,160.5,0.023,1.625,-0.0015
10,1,1997,-0.59,2.3377,160.5,0.023,1.6235,-0.013
10,2,1997,-0.59,2.3377,160.5,0.023,1.6105,0.009
10,3,1997,-0.59,2.3377,160.5,0.023,1.6195,0.08
10,6,1997,-0.59,2.3377,160.5,0.023,1.6995,-0.078
10,7,1997,-0.59,2.3377,160.5,0.023,1.6215,0.0485
10,8,1997,-0.59,2.3377,160.5,0.023,1.67,-0.0325
10,9,1997,-0.59,2.3377,160.5,0.023,1.6375,0.0235
10,10,1997,-0.59,2.3377,160.5,0.023,1.661,0.018
10,13,1997,-0.59,2.3377,160.5,0.023,1.679,-0.015
10,14,1997,-0.59,2.3377,160.5,0.023,1.664,-0.0035
10,15,1997,-0.59,2.3377,160.5,0.023,1.6605,-0.088
10,16,1997,-0.59,2.3377,160.5,0.023,1.5725,-0.0695
10,17,1997,-0.59,2.3377,160.5,0.023,1.503,0.004
10,20,1997,-0.59,2.3377,160.5,0.023,1.507,-0.005
10,21,1997,-0.59,2.3377,160.5,0.023,1.502,0
10,22,1997,-0.59,2.3377,160.5,0.023,1.502,0.02
10,23,1997,-0.59,2.3377,160.5,0.023,1.522,0.007
10,24,1997,-0.59,2.3377,160.5,0.023,1.529,0.007
10,27,1997,-0.59,2.3377,160.5,0.023,1.536,-0.029
10,28,1997,-0.59,2.3377,160.5,0.023,1.507,-0.001
10,29,1997,-0.59,2.3377,160.5,0.023,1.506,-0.0245
10,30,1997,-0.59,2.3377,160.5,0.023,1.4815,0.005
10,31,1997,-0.59,2.3377,160.5,0.023,1.4865,-0.0455
11,3,1997,-0.59,2.3377,160.5,0.023,1.441,0.002
11,4,1997,-0.59,2.3377,160.5,0.023,1.443,0.0895
11,5,1997,-0.59,2.3377,160.5,0.023,1.5325,-0.0725
11,6,1997,-0.59,2.3377,160.5,0.023,1.46,0.038
11,7,1997,-0.59,2.3377,160.5,0.023,1.498,0.0705
11,10,1997,-0.59,2.3377,160.5,0.023,1.5685,-0.006
11,11,1997,-0.59,2.3377,160.5,0.023,1.5625,0.034
11,12,1997,-0.59,2.3377,160.5,0.023,1.5965,0.0475
11,13,1997,-0.59,2.3377,160.5,0.023,1.644,-0.01
11,14,1997,-0.59,2.3377,160.5,0.023,1.634,-0.041
11,17,1997,-0.59,2.3377,160.5,0.023,1.593,0.0565
11,18,1997,-0.59,2.3377,160.5,0.023,1.6495,0.01
11,19,1997,-0.59,2.3377,160.5,0.023,1.6595,-0.0375
11,20,1997,-0.59,2.3377,160.5,0.023,1.622,-0.0279
11,21,1997,-0.59,2.3377,160.5,0.023,1.5941,-0.02
11,24,1997,-0.59,2.3377,160.5,0.023,1.5741,-0.0289
11,25,1997,-0.59,2.3377,160.5,0.023,1.5452,0.0172
11,26,1997,-0.59,2.3377,160.5,0.023,1.5624,0.0646
12,1,1997,-0.59,2.3377,160.5,0.023,1.627,0.058
12,2,1997,-0.59,2.3377,160.5,0.023,1.685,-0.012
12,3,1997,-0.59,2.3377,160.5,0.023,1.673,0.025
12,4,1997,-0.59,2.3377,160.5,0.023,1.698,0.039
12,5,1997,-0.59,2.3377,160.5,0.023,1.737,0.0065
12,8,1997,-0.59,2.3377,160.5,0.023,1.7435,0.0885
12,9,1997,-0.59,2.3377,160.5,0.023,1.832,-0.006
12,10,1997,-0.59,2.3377,160.5,0.023,1.826,-0.046
12,11,1997,-0.59,2.3377,160.5,0.023,1.78,0.019
12,12,1997,-0.59,2.3377,160.5,0.023,1.799,0.0555
12,15,1997,-0.59,2.3377,160.5,0.023,1.8545,-0.1835
12,16,1997,-0.59,2.3377,160.5,0.023,1.671,-0.0625
12,17,1997,-0.59,2.3377,160.5,0.023,1.6085,0.042
12,18,1997,-0.59,2.3377,160.5,0.023,1.6505,-0.064
12,19,1997,-0.59,2.3377,160.5,0.023,1.5865,-0.016
12,22,1997,-0.59,2.3377,160.5,0.023,1.5705,0.0535
12,23,1997,-0.59,2.3377,160.5,0.023,1.624,-0.026
12,24,1997,-0.59,2.3377,160.5,0.023,1.598,0.0345
12,29,1997,-0.59,2.3377,160.5,0.023,1.6325,0.0155
12,30,1997,-0.59,2.3377,160.5,0.023,1.648,-0.0235
12,31,1997,-0.59,2.3377,160.5,0.023,1.6245,0.0825
1,5,1998,-0.79,1.5523,163,0.016,1.707,-0.093
1,6,1998,-0.79,1.5523,163,0.016,1.614,0.007
1,7,1998,-0.79,1.5523,163,0.016,1.621,0.0575
1,8,1998,-0.79,1.5523,163,0.016,1.6785,-0.058
1,9,1998,-0.79,1.5523,163,0.016,1.6205,-0.0235
1,12,1998,-0.79,1.5523,163,0.016,1.597,0.0475
1,13,1998,-0.79,1.5523,163,0.016,1.6445,0.0035
1,14,1998,-0.79,1.5523,163,0.016,1.648,0.034
1,15,1998,-0.79,1.5523,163,0.016,1.682,-0.0115
1,16,1998,-0.79,1.5523,163,0.016,1.6705,0.11
1,20,1998,-0.79,1.5523,163,0.016,1.7805,-0.0055
1,21,1998,-0.79,1.5523,163,0.016,1.775,-0.0065
1,22,1998,-0.79,1.5523,163,0.016,1.7685,0.0195
1,23,1998,-0.79,1.5523,163,0.016,1.788,-0.0545
1,26,1998,-0.79,1.5523,163,0.016,1.7335,-0.0255
1,27,1998,-0.79,1.5523,163,0.016,1.708,0.0495
1,28,1998,-0.79,1.5523,163,0.016,1.7575,0.0135
1,29,1998,-0.79,1.5523,163,0.016,1.771,-0.024
1,30,1998,-0.79,1.5523,163,0.016,1.747,0.035
2,2,1998,-0.79,1.5523,163,0.016,1.782,-0.0145
2,3,1998,-0.79,1.5523,163,0.016,1.7675,0.0335
2,4,1998,-0.79,1.5523,163,0.016,1.801,0.0185
2,5,1998,-0.79,1.5523,163,0.016,1.8195,-0.044
2,6,1998,-0.79,1.5523,163,0.016,1.7755,-0.042
2,9,1998,-0.79,1.5523,163,0.016,1.7335,-0.0535
2,10,1998,-0.79,1.5523,163,0.016,1.68,-0.012
2,11,1998,-0.79,1.5523,163,0.016,1.668,0.014
2,12,1998,-0.79,1.5523,163,0.016,1.682,-0.008
2,13,1998,-0.79,1.5523,163,0.016,1.674,-0.0265
2,17,1998,-0.79,1.5523,163,0.016,1.6475,0.065
2,18,1998,-0.79,1.5523,163,0.016,1.7125,0.029
2,19,1998,-0.79,1.5523,163,0.016,1.7415,0.009
2,20,1998,-0.79,1.5523,163,0.016,1.7505,0.042
2,23,1998,-0.79,1.5523,163,0.016,1.7925,-0.0637
2,24,1998,-0.79,1.5523,163,0.016,1.7288,0.004
2,25,1998,-0.79,1.5523,163,0.016,1.7328,-0.0524
2,26,1998,-0.79,1.5523,163,0.016,1.6804,-0.0516
2,27,1998,-0.79,1.5523,163,0.016,1.6288,-0.0458
3,2,1998,-0.79,1.5523,163,0.016,1.583,-0.058
3,3,1998,-0.79,1.5523,163,0.016,1.525,-0.0035
3,4,1998,-0.79,1.5523,163,0.016,1.5215,-0.039
3,5,1998,-0.79,1.5523,163,0.016,1.4825,-0.0165
3,6,1998,-0.79,1.5523,163,0.016,1.466,0.0315
3,9,1998,-0.79,1.5523,163,0.016,1.4975,-0.008
3,10,1998,-0.79,1.5523,163,0.016,1.4895,0.03
3,11,1998,-0.79,1.5523,163,0.016,1.5195,-0.0445
3,12,1998,-0.79,1.5523,163,0.016,1.475,-0.01
3,13,1998,-0.79,1.5523,163,0.016,1.465,0.0355
3,16,1998,-0.79,1.5523,163,0.016,1.5005,-0.0095
3,17,1998,-0.79,1.5523,163,0.016,1.491,-0.0325
3,18,1998,-0.79,1.5523,163,0.016,1.4585,-0.036
3,19,1998,-0.79,1.5523,163,0.016,1.4225,0.0445
3,20,1998,-0.79,1.5523,163,0.016,1.467,0.014
3,23,1998,-0.79,1.5523,163,0.016,1.481,-0.017
3,24,1998,-0.79,1.5523,163,0.016,1.464,-0.0285
3,25,1998,-0.79,1.5523,163,0.016,1.4355,0.027
3,26,1998,-0.79,1.5523,163,0.016,1.4625,0.002
3,27,1998,-0.79,1.5523,163,0.016,1.4645,-0.0045
3,30,1998,-0.79,1.5523,163,0.016,1.46,0.0025
3,31,1998,-0.79,1.5523,163,0.016,1.4625,-0.025
4,1,1998,-0.79,1.5523,163,0.016,1.4375,0.0055
4,2,1998,-0.79,1.5523,163,0.016,1.443,-0.0375
4,3,1998,-0.79,1.5523,163,0.016,1.4055,0.011
4,6,1998,-0.79,1.5523,163,0.016,1.4165,0.0035
4,7,1998,-0.79,1.5523,163,0.016,1.42,0.0255
4,8,1998,-0.79,1.5523,163,0.016,1.4455,0.0175
4,9,1998,-0.79,1.5523,163,0.016,1.463,0.071
4,13,1998,-0.79,1.5523,163,0.016,1.534,0.005
4,14,1998,-0.79,1.5523,163,0.016,1.539,-0.0185
4,15,1998,-0.79,1.5523,163,0.016,1.5205,-0.01
4,16,1998,-0.79,1.5523,163,0.016,1.5105,-0.0045
4,17,1998,-0.79,1.5523,163,0.016,1.506,-0.001
4,20,1998,-0.79,1.5523,163,0.016,1.505,-0.027
4,21,1998,-0.79,1.5523,163,0.016,1.478,0.002
4,22,1998,-0.79,1.5523,163,0.016,1.48,-0.094
4,23,1998,-0.79,1.5523,163,0.016,1.386,-0.0245
4,24,1998,-0.79,1.5523,163,0.016,1.3615,-0.0233
4,27,1998,-0.79,1.5523,163,0.016,1.3382,0.0025
4,28,1998,-0.79,1.5523,163,0.016,1.3407,-0.0142
4,29,1998,-0.79,1.5523,163,0.016,1.3265,-0.0059
4,30,1998,-0.79,1.5523,163,0.016,1.3206,-0.0511
5,1,1998,-0.79,1.5523,163,0.016,1.2695,0.009
5,4,1998,-0.79,1.5523,163,0.016,1.2785,0.047
5,5,1998,-0.79,1.5523,163,0.016,1.3255,-0.0545
5,6,1998,-0.79,1.5523,163,0.016,1.271,0.0015
5,7,1998,-0.79,1.5523,163,0.016,1.2725,0.002
5,8,1998,-0.79,1.5523,163,0.016,1.2745,0.006
5,11,1998,-0.79,1.5523,163,0.016,1.2805,-0.0225
5,12,1998,-0.79,1.5523,163,0.016,1.258,-0.0065
5,13,1998,-0.79,1.5523,163,0.016,1.2515,0.0345
5,14,1998,-0.79,1.5523,163,0.016,1.286,-0.0305
5,15,1998,-0.79,1.5523,163,0.016,1.2555,0.021
5,18,1998,-0.79,1.5523,163,0.016,1.2765,0.0785
5,19,1998,-0.79,1.5523,163,0.016,1.355,0.005
5,20,1998,-0.79,1.5523,163,0.016,1.36,-0.018
5,21,1998,-0.79,1.5523,163,0.016,1.342,0.022
5,22,1998,-0.79,1.5523,163,0.016,1.364,-0.053
5,26,1998,-0.79,1.5523,163,0.016,1.311,-0.0095
5,27,1998,-0.79,1.5523,163,0.016,1.3015,0.0225
5,28,1998,-0.79,1.5523,163,0.016,1.324,0.001
5,29,1998,-0.79,1.5523,163,0.016,1.325,-0.0835
6,1,1998,-0.79,1.5523,163,0.016,1.2415,0.007
6,2,1998,-0.79,1.5523,163,0.016,1.2485,0.004
6,3,1998,-0.79,1.5523,163,0.016,1.2525,-0.0005
6,4,1998,-0.79,1.5523,163,0.016,1.252,0.004
6,5,1998,-0.79,1.5523,163,0.016,1.256,-0.0575
6,8,1998,-0.79,1.5523,163,0.016,1.1985,0.017
6,9,1998,-0.79,1.5523,163,0.016,1.2155,0.009
6,10,1998,-0.79,1.5523,163,0.016,1.2245,0.016
6,11,1998,-0.79,1.5523,163,0.016,1.2405,-0.023
6,12,1998,-0.79,1.5523,163,0.016,1.2175,-0.018
6,15,1998,-0.79,1.5523,163,0.016,1.1995,-0.03
6,16,1998,-0.79,1.5523,163,0.016,1.1695,0.011
6,17,1998,-0.79,1.5523,163,0.016,1.1805,-0.001
6,18,1998,-0.79,1.5523,163,0.016,1.1795,-0.042
6,19,1998,-0.79,1.5523,163,0.016,1.1375,-0.014
6,22,1998,-0.79,1.5523,163,0.016,1.1235,-0.002
6,23,1998,-0.79,1.5523,163,0.016,1.1215,-0.0055
6,24,1998,-0.79,1.5523,163,0.016,1.116,0.0314
6,25,1998,-0.79,1.5523,163,0.016,1.1474,-0.0196
6,26,1998,-0.79,1.5523,163,0.016,1.1278,-0.0084
6,29,1998,-0.79,1.5523,163,0.016,1.1194,-0.0153
6,30,1998,-0.79,1.5523,163,0.016,1.1041,0.0114
7,1,1998,-0.79,1.5523,163,0.016,1.1155,-0.022
7,2,1998,-0.79,1.5523,163,0.016,1.0935,0.014
7,6,1998,-0.79,1.5523,163,0.016,1.1075,-0.003
7,7,1998,-0.79,1.5523,163,0.016,1.1045,0.021
7,8,1998,-0.79,1.5523,163,0.016,1.1255,-0.0165
7,9,1998,-0.79,1.5523,163,0.016,1.109,-0.013
7,10,1998,-0.79,1.5523,163,0.016,1.096,-0.032
7,13,1998,-0.79,1.5523,163,0.016,1.064,0.008
7,14,1998,-0.79,1.5523,163,0.016,1.072,-0.001
7,15,1998,-0.79,1.5523,163,0.016,1.071,-0.003
7,16,1998,-0.79,1.5523,163,0.016,1.068,0
7,17,1998,-0.79,1.5523,163,0.016,1.068,0.0145
7,20,1998,-0.79,1.5523,163,0.016,1.0825,0
7,21,1998,-0.79,1.5523,163,0.016,1.0825,0.0655
7,22,1998,-0.79,1.5523,163,0.016,1.148,-0.0085
7,23,1998,-0.79,1.5523,163,0.016,1.1395,-0.0225
7,24,1998,-0.79,1.5523,163,0.016,1.117,0.004
7,27,1998,-0.79,1.5523,163,0.016,1.121,0.0345
7,28,1998,-0.79,1.5523,163,0.016,1.1555,0.0285
7,29,1998,-0.79,1.5523,163,0.016,1.184,0.0505
7,30,1998,-0.79,1.5523,163,0.016,1.2345,0.0575
7,31,1998,-0.79,1.5523,163,0.016,1.292,0.017
8,3,1998,-0.79,1.5523,163,0.016,1.309,-0.019
8,4,1998,-0.79,1.5523,163,0.016,1.29,0.015
8,5,1998,-0.79,1.5523,163,0.016,1.305,0.015
8,6,1998,-0.79,1.5523,163,0.016,1.32,0.032
8,7,1998,-0.79,1.5523,163,0.016,1.352,-0.01
8,10,1998,-0.79,1.5523,163,0.016,1.342,-0.0975
8,11,1998,-0.79,1.5523,163,0.016,1.2445,-0.054
8,12,1998,-0.79,1.5523,163,0.016,1.1905,-0.022
8,13,1998,-0.79,1.5523,163,0.016,1.1685,-0.0525
8,14,1998,-0.79,1.5523,163,0.016,1.116,-0.0065
8,17,1998,-0.79,1.5523,163,0.016,1.1095,0.0535
8,18,1998,-0.79,1.5523,163,0.016,1.163,0.0155
8,19,1998,-0.79,1.5523,163,0.016,1.1785,-0.039
8,20,1998,-0.79,1.5523,163,0.016,1.1395,0.0145
8,21,1998,-0.79,1.5523,163,0.016,1.154,0.021
8,24,1998,-0.79,1.5523,163,0.016,1.175,0.063
8,25,1998,-0.79,1.5523,163,0.016,1.238,-0.0448
8,26,1998,-0.79,1.5523,163,0.016,1.1932,-0.0034
8,27,1998,-0.79,1.5523,163,0.016,1.1898,0.0136
8,28,1998,-0.79,1.5523,163,0.016,1.2034,-0.0306
8,31,1998,-0.79,1.5523,163,0.016,1.1728,-0.0368
9,1,1998,-0.79,1.5523,163,0.016,1.136,-0.003
9,2,1998,-0.79,1.5523,163,0.016,1.133,-0.0105
9,3,1998,-0.79,1.5523,163,0.016,1.1225,0.006
9,4,1998,-0.79,1.5523,163,0.016,1.1285,0.028
9,8,1998,-0.79,1.5523,163,0.016,1.1565,-0.0265
9,9,1998,-0.79,1.5523,163,0.016,1.13,-0.04
9,10,1998,-0.79,1.5523,163,0.016,1.09,-0.0485
9,11,1998,-0.79,1.5523,163,0.016,1.0415,-0.0245
9,14,1998,-0.79,1.5523,163,0.016,1.017,0.029
9,15,1998,-0.79,1.5523,163,0.016,1.046,0.003
9,16,1998,-0.79,1.5523,163,0.016,1.049,-0.0305
9,17,1998,-0.79,1.5523,163,0.016,1.0185,-0.0075
9,18,1998,-0.79,1.5523,163,0.016,1.011,0.0085
9,21,1998,-0.79,1.5523,163,0.016,1.0195,0.009
9,22,1998,-0.79,1.5523,163,0.016,1.0285,0.002
9,23,1998,-0.79,1.5523,163,0.016,1.0305,0.0095
9,24,1998,-0.79,1.5523,163,0.016,1.04,0.0065
9,25,1998,-0.79,1.5523,163,0.016,1.0465,0.037
9,28,1998,-0.79,1.5523,163,0.016,1.0835,-0.0265
9,29,1998,-0.79,1.5523,163,0.016,1.057,-0.0055
9,30,1998,-0.79,1.5523,163,0.016,1.0515,-0.0245
10,1,1998,-0.79,1.5523,163,0.016,1.027,0.0075
10,2,1998,-0.79,1.5523,163,0.016,1.0345,0.0035
10,5,1998,-0.79,1.5523,163,0.016,1.038,0.017
10,6,1998,-0.79,1.5523,163,0.016,1.055,0.0185
10,7,1998,-0.79,1.5523,163,0.016,1.0735,0.041
10,8,1998,-0.79,1.5523,163,0.016,1.1145,-0.0295
10,9,1998,-0.79,1.5523,163,0.016,1.085,-0.051
10,12,1998,-0.79,1.5523,163,0.016,1.034,0.0075
10,13,1998,-0.79,1.5523,163,0.016,1.0415,0.0055
10,14,1998,-0.79,1.5523,163,0.016,1.047,0.0215
10,15,1998,-0.79,1.5523,163,0.016,1.0685,-0.0235
10,16,1998,-0.79,1.5523,163,0.016,1.045,0.0225
10,19,1998,-0.79,1.5523,163,0.016,1.0675,-0.028
10,20,1998,-0.79,1.5523,163,0.016,1.0395,0.014
10,21,1998,-0.79,1.5523,163,0.016,1.0535,0.014
10,22,1998,-0.79,1.5523,163,0.016,1.0675,0.001
10,23,1998,-0.79,1.5523,163,0.016,1.0685,0.0345
10,26,1998,-0.79,1.5523,163,0.016,1.103,-0.0495
10,27,1998,-0.79,1.5523,163,0.016,1.0535,0.0105
10,28,1998,-0.79,1.5523,163,0.016,1.064,0.01
10,29,1998,-0.79,1.5523,163,0.016,1.074,0.026
10,30,1998,-0.79,1.5523,163,0.016,1.1,0.097
11,2,1998,-0.79,1.5523,163,0.016,1.197,0.0925
11,3,1998,-0.79,1.5523,163,0.016,1.2895,-0.043
11,4,1998,-0.79,1.5523,163,0.016,1.2465,-0.003
11,5,1998,-0.79,1.5523,163,0.016,1.2435,-0.014
11,6,1998,-0.79,1.5523,163,0.016,1.2295,-0.033
11,9,1998,-0.79,1.5523,163,0.016,1.1965,-0.028
11,10,1998,-0.79,1.5523,163,0.016,1.1685,-0.0125
11,11,1998,-0.79,1.5523,163,0.016,1.156,-0.0225
11,12,1998,-0.79,1.5523,163,0.016,1.1335,-0.008
11,13,1998,-0.79,1.5523,163,0.016,1.1255,0.0145
11,16,1998,-0.79,1.5523,163,0.016,1.14,-0.0165
11,17,1998,-0.79,1.5523,163,0.016,1.1235,-0.0175
11,18,1998,-0.79,1.5523,163,0.016,1.106,0.0035
11,19,1998,-0.79,1.5523,163,0.016,1.1095,-0.0045
11,20,1998,-0.79,1.5523,163,0.016,1.105,-0.0238
11,23,1998,-0.79,1.5523,163,0.016,1.0812,0.0146
11,24,1998,-0.79,1.5523,163,0.016,1.0958,0.0192
11,25,1998,-0.79,1.5523,163,0.016,1.115,-0.0096
11,30,1998,-0.79,1.5523,163,0.016,1.1054,-0.0169
12,1,1998,-0.79,1.5523,163,0.016,1.0885,0.0145
12,2,1998,-0.79,1.5523,163,0.016,1.103,0.022
12,3,1998,-0.79,1.5523,163,0.016,1.125,-0.016
12,4,1998,-0.79,1.5523,163,0.016,1.109,0.011
12,7,1998,-0.79,1.5523,163,0.016,1.12,-0.0015
12,8,1998,-0.79,1.5523,163,0.016,1.1185,0.002
12,9,1998,-0.79,1.5523,163,0.016,1.1205,0.0395
12,10,1998,-0.79,1.5523,163,0.016,1.16,-0.0085
12,11,1998,-0.79,1.5523,163,0.016,1.1515,0.027
12,14,1998,-0.79,1.5523,163,0.016,1.1785,0.0335
12,15,1998,-0.79,1.5523,163,0.016,1.212,-0.0105
12,16,1998,-0.79,1.5523,163,0.016,1.2015,-0.015
12,17,1998,-0.79,1.5523,163,0.016,1.1865,-0.0035
12,18,1998,-0.79,1.5523,163,0.016,1.183,-0.0285
12,21,1998,-0.79,1.5523,163,0.016,1.1545,0.006
12,22,1998,-0.79,1.5523,163,0.016,1.1605,0.017
12,23,1998,-0.79,1.5523,163,0.016,1.1775,-0.0365
12,24,1998,-0.79,1.5523,163,0.016,1.141,0.01
12,28,1998,-0.79,1.5523,163,0.016,1.151,0.017
12,29,1998,-0.79,1.5523,163,0.016,1.168,0.0035
12,30,1998,-0.79,1.5523,163,0.016,1.1715,0.006
12,31,1998,-0.79,1.5523,163,0.016,1.1775,0.0485
1,4,1999,0.64,2.188,166.6,0.022,1.226,-0.036
1,5,1999,0.64,2.188,166.6,0.022,1.19,-0.015
1,6,1999,0.64,2.188,166.6,0.022,1.175,0.0115
1,7,1999,0.64,2.188,166.6,0.022,1.1865,0.01
1,8,1999,0.64,2.188,166.6,0.022,1.1965,0.003
1,11,1999,0.64,2.188,166.6,0.022,1.1995,-0.028
1,12,1999,0.64,2.188,166.6,0.022,1.1715,0.0315
1,13,1999,0.64,2.188,166.6,0.022,1.203,-0.02
1,14,1999,0.64,2.188,166.6,0.022,1.183,-0.0275
1,15,1999,0.64,2.188,166.6,0.022,1.1555,-0.09
1,19,1999,0.64,2.188,166.6,0.022,1.0655,0
1,20,1999,0.64,2.188,166.6,0.022,1.0655,-0.0055
